Latitud,Longitud,Rain,Station,Day,Month,year,cum_rain
16.23194,-93.90444,0,Arriaga,18,10,2018,0
16.23194,-93.90444,21.08,Arriaga,19,10,2018,21.08
16.23194,-93.90444,0,Arriaga,20,10,2018,0
16.23194,-93.90444,0,Arriaga,21,10,2018,0
16.23194,-93.90444,0.76,Arriaga,22,10,2018,0.76
16.23194,-93.90444,0,Arriaga,23,10,2018,0
16.23194,-93.90444,0,Arriaga,24,10,2018,0
16.23194,-93.90444,0,Arriaga,25,10,2018,0
16.23194,-93.90444,0,Arriaga,26,10,2018,0
16.23194,-93.90444,0,Arriaga,27,10,2018,0
16.23194,-93.90444,0,Arriaga,28,10,2018,0
16.23194,-93.90444,0,Arriaga,29,10,2018,0
16.23194,-93.90444,0,Arriaga,30,10,2018,0
16.23194,-93.90444,0,Arriaga,31,10,2018,0
16.23194,-92.135,5.8,Comitan,1,6,2018,498.4
16.23194,-92.135,5.8,Comitan,2,6,2018,98.4
16.23194,-92.135,2.2,Comitan,3,6,2018,2.2
16.23194,-92.135,1,Comitan,4,6,2018,2.8
16.23194,-92.135,13.4,Comitan,5,6,2018,254.6
16.23194,-92.135,12.6,Comitan,6,6,2018,1495.2
16.23194,-92.135,1.4,Comitan,7,6,2018,1.4
16.23194,-92.135,0,Comitan,8,6,2018,0
16.23194,-92.135,0,Comitan,9,6,2018,0
16.23194,-92.135,0,Comitan,10,6,2018,0
16.23194,-92.135,0,Comitan,11,6,2018,0
16.23194,-92.135,1,Comitan,12,6,2018,4.2
16.23194,-92.135,10.2,Comitan,13,6,2018,93.2
16.23194,-92.135,11.6,Comitan,14,6,2018,601.6
16.23194,-92.135,1.6,Comitan,15,6,2018,1.6
16.23194,-92.135,0,Comitan,16,6,2018,0
16.23194,-92.135,10.2,Comitan,17,6,2018,326.4
16.23194,-92.135,10.2,Comitan,18,6,2018,10.2
16.23194,-92.135,19,Comitan,19,6,2018,2305.6
16.23194,-92.135,19,Comitan,20,6,2018,19
16.23194,-92.135,0.2,Comitan,21,6,2018,0.2
16.23194,-92.135,2.2,Comitan,22,6,2018,75.2
16.23194,-92.135,15.2,Comitan,23,6,2018,311.6
16.23194,-92.135,20.4,Comitan,24,6,2018,588.2
16.23194,-92.135,16.8,Comitan,25,6,2018,16.8
16.23194,-92.135,1,Comitan,26,6,2018,42
16.23194,-92.135,1,Comitan,27,6,2018,1
16.23194,-92.135,0.2,Comitan,28,6,2018,0.2
16.23194,-92.135,0.8,Comitan,29,6,2018,7
16.23194,-92.135,0.8,Comitan,30,6,2018,0.8
16.23194,-92.135,0,Comitan,1,9,2018,0
16.23194,-92.135,0,Comitan,2,9,2018,0
16.23194,-92.135,0,Comitan,3,9,2018,0
16.23194,-92.135,0.2,Comitan,4,9,2018,0.2
16.23194,-92.135,4.8,Comitan,5,9,2018,50.8
16.23194,-92.135,8.6,Comitan,6,9,2018,143.2
16.23194,-92.135,8.6,Comitan,7,9,2018,8.6
16.23194,-92.135,20.2,Comitan,8,9,2018,106.4
16.23194,-92.135,28.6,Comitan,9,9,2018,2772.6
16.23194,-92.135,11,Comitan,10,9,2018,146.4
16.23194,-92.135,14.4,Comitan,11,9,2018,423.2
16.23194,-92.135,11.4,Comitan,12,9,2018,11.4
16.23194,-92.135,16.6,Comitan,13,9,2018,1452.8
16.23194,-92.135,12.4,Comitan,14,9,2018,12.4
16.23194,-92.135,0.6,Comitan,15,9,2018,11
16.23194,-92.135,0.2,Comitan,16,9,2018,0.2
16.23194,-92.135,0.4,Comitan,17,9,2018,0.4
16.23194,-92.135,0.4,Comitan,18,9,2018,0.4
16.23194,-92.135,0.6,Comitan,19,9,2018,1.2
16.23194,-92.135,5.4,Comitan,20,9,2018,63.6
16.23194,-92.135,5.2,Comitan,21,9,2018,119.8
16.23194,-92.135,5,Comitan,22,9,2018,5
16.23194,-92.135,0.4,Comitan,23,9,2018,15
16.23194,-92.135,0.4,Comitan,24,9,2018,0.4
16.23194,-92.135,2.2,Comitan,25,9,2018,17
16.23194,-92.135,2.2,Comitan,26,9,2018,2.2
16.23194,-92.135,0.2,Comitan,27,9,2018,0.2
16.23194,-92.135,0.2,Comitan,28,9,2018,0.2
16.23194,-92.135,0.2,Comitan,29,9,2018,0.2
16.23194,-92.135,0.2,Comitan,30,9,2018,0.2
16.23194,-92.135,0,Comitan,1,7,2018,0
16.23194,-92.135,0,Comitan,2,7,2018,0
16.23194,-92.135,0,Comitan,3,7,2018,0
16.23194,-92.135,0,Comitan,4,7,2018,0
16.23194,-92.135,0,Comitan,5,7,2018,0
16.23194,-92.135,1.6,Comitan,6,7,2018,71.2
16.23194,-92.135,1.6,Comitan,7,7,2018,1.6
16.23194,-92.135,0,Comitan,8,7,2018,0
16.23194,-92.135,0,Comitan,9,7,2018,0
16.23194,-92.135,0,Comitan,10,7,2018,0
16.23194,-92.135,0,Comitan,11,7,2018,0
16.23194,-92.135,0,Comitan,12,7,2018,0
16.23194,-92.135,3.2,Comitan,13,7,2018,181.6
16.23194,-92.135,3.6,Comitan,14,7,2018,26.4
16.23194,-92.135,1.2,Comitan,15,7,2018,1.2
16.23194,-92.135,0,Comitan,16,7,2018,0
16.23194,-92.135,0,Comitan,17,7,2018,0
16.23194,-92.135,0,Comitan,18,7,2018,0
16.23194,-92.135,0.6,Comitan,19,7,2018,1.6
16.23194,-92.135,0.6,Comitan,20,7,2018,0.6
16.23194,-92.135,0,Comitan,21,7,2018,0
16.23194,-92.135,2.2,Comitan,22,7,2018,76.2
16.23194,-92.135,2.2,Comitan,23,7,2018,2.2
16.23194,-92.135,0,Comitan,24,7,2018,0
16.23194,-92.135,0,Comitan,25,7,2018,0
16.23194,-92.135,0,Comitan,26,7,2018,0
16.23194,-92.135,0,Comitan,27,7,2018,0
16.23194,-92.135,3.6,Comitan,28,7,2018,229
16.23194,-92.135,3.6,Comitan,29,7,2018,3.6
16.23194,-92.135,0,Comitan,30,7,2018,0
16.23194,-92.135,0,Comitan,31,7,2018,0
16.23194,-92.135,0,Comitan,1,8,2018,0
16.23194,-92.135,0,Comitan,2,8,2018,0
16.23194,-92.135,0,Comitan,3,8,2018,0
16.23194,-92.135,0,Comitan,4,8,2018,0
16.23194,-92.135,0,Comitan,5,8,2018,0
16.23194,-92.135,4,Comitan,6,8,2018,115.8
16.23194,-92.135,4,Comitan,7,8,2018,4
16.23194,-92.135,0,Comitan,8,8,2018,0
16.23194,-92.135,0,Comitan,9,8,2018,0
16.23194,-92.135,0,Comitan,10,8,2018,0
16.23194,-92.135,0,Comitan,11,8,2018,0
16.23194,-92.135,0,Comitan,12,8,2018,0
16.23194,-92.135,0,Comitan,13,8,2018,0
16.23194,-92.135,2,Comitan,14,8,2018,28
16.23194,-92.135,2,Comitan,15,8,2018,2
16.23194,-92.135,0,Comitan,16,8,2018,0
16.23194,-92.135,0,Comitan,17,8,2018,0
16.23194,-92.135,5,Comitan,18,8,2018,83
16.23194,-92.135,5,Comitan,19,8,2018,5
16.23194,-92.135,0.8,Comitan,20,8,2018,4.4
16.23194,-92.135,0.8,Comitan,21,8,2018,0.8
16.23194,-92.135,0,Comitan,22,8,2018,0
16.23194,-92.135,3,Comitan,23,8,2018,44.2
16.23194,-92.135,3,Comitan,24,8,2018,3
16.23194,-92.135,0.6,Comitan,25,8,2018,0.6
16.23194,-92.135,0.6,Comitan,26,8,2018,0.6
16.23194,-92.135,0.6,Comitan,27,8,2018,0.6
16.23194,-92.135,0,Comitan,28,8,2018,0
16.23194,-92.135,0,Comitan,29,8,2018,0
16.23194,-92.135,0,Comitan,30,8,2018,0
16.23194,-92.135,0,Comitan,31,8,2018,0
16.23194,-92.135,1.6,Comitan,1,10,2018,6.4
16.23194,-92.135,1.6,Comitan,2,10,2018,1.6
16.23194,-92.135,0,Comitan,3,10,2018,0
16.23194,-92.135,15.4,Comitan,4,10,2018,549.8
16.23194,-92.135,15.4,Comitan,5,10,2018,15.4
16.23194,-92.135,6.2,Comitan,6,10,2018,38.2
16.23194,-92.135,3.2,Comitan,7,10,2018,3.2
16.23194,-92.135,0,Comitan,8,10,2018,0
16.23194,-92.135,0,Comitan,9,10,2018,0
16.23194,-92.135,0,Comitan,10,10,2018,0
16.23194,-92.135,1.4,Comitan,11,10,2018,53.4
16.23194,-92.135,7.4,Comitan,12,10,2018,157
16.23194,-92.135,6,Comitan,13,10,2018,6
16.23194,-92.135,6.2,Comitan,14,10,2018,312
16.23194,-92.135,6.2,Comitan,15,10,2018,6.2
16.23194,-92.135,1.2,Comitan,16,10,2018,34
16.23194,-92.135,15.6,Comitan,17,10,2018,173
16.23194,-92.135,15.6,Comitan,18,10,2018,15.6
16.23194,-92.135,24.8,Comitan,19,10,2018,1320.4
16.23194,-92.135,24.8,Comitan,20,10,2018,24.8
16.23194,-92.135,3,Comitan,21,10,2018,52
16.23194,-92.135,3,Comitan,22,10,2018,3
16.23194,-92.135,0,Comitan,23,10,2018,0
16.23194,-92.135,0,Comitan,24,10,2018,0
16.23194,-92.135,0,Comitan,25,10,2018,0
16.23194,-92.135,7,Comitan,26,10,2018,57.6
16.23194,-92.135,7,Comitan,27,10,2018,7
16.23194,-92.135,1,Comitan,28,10,2018,105
16.23194,-92.135,4.6,Comitan,29,10,2018,29.6
16.23194,-92.135,2.8,Comitan,30,10,2018,2.8
16.23194,-92.135,1.8,Comitan,31,10,2018,51
16.72444,-92.63694,0,scdlc,1,6,2018,0
16.72444,-92.63694,0,scdlc,2,6,2018,0
16.72444,-92.63694,0,scdlc,3,6,2018,0
16.72444,-92.63694,0,scdlc,4,6,2018,0
16.72444,-92.63694,0,scdlc,5,6,2018,0
16.72444,-92.63694,0,scdlc,6,6,2018,0
16.72444,-92.63694,0.2,scdlc,7,6,2018,0.2
16.72444,-92.63694,0.2,scdlc,8,6,2018,0.2
16.72444,-92.63694,0,scdlc,9,6,2018,0
16.72444,-92.63694,0,scdlc,10,6,2018,0
16.72444,-92.63694,0,scdlc,11,6,2018,0
16.72444,-92.63694,0,scdlc,12,6,2018,0
16.72444,-92.63694,0.2,scdlc,13,6,2018,0.2
16.72444,-92.63694,0.2,scdlc,14,6,2018,0.2
16.72444,-92.63694,0,scdlc,15,6,2018,0
16.72444,-92.63694,0,scdlc,16,6,2018,0
16.72444,-92.63694,0,scdlc,17,6,2018,0
16.72444,-92.63694,0,scdlc,18,6,2018,0
16.72444,-92.63694,0,scdlc,19,6,2018,0
16.72444,-92.63694,0,scdlc,20,6,2018,0
16.72444,-92.63694,0,scdlc,21,6,2018,0
