"Latitud","Longitud","Rain","Station","Day","Month","year","cum_rain"
16.23194,-92.135,1.4,"Comitan",15,6,2020,1.4
16.23194,-92.135,1.2,"Comitan",16,6,2020,14.8
16.23194,-92.135,10,"Comitan",17,6,2020,386
16.23194,-92.135,23.8,"Comitan",18,6,2020,2199.8
16.23194,-92.135,24.8,"Comitan",19,6,2020,380.4
16.23194,-92.135,12.2,"Comitan",20,6,2020,692.6
16.23194,-92.135,8,"Comitan",21,6,2020,8
16.23194,-92.135,0,"Comitan",22,6,2020,0
16.23194,-92.135,6.6,"Comitan",23,6,2020,211.4
16.23194,-92.135,7.2,"Comitan",24,6,2020,124.4
16.23194,-92.135,33.2,"Comitan",25,6,2020,938.4
16.23194,-92.135,33.2,"Comitan",26,6,2020,33.2
16.23194,-92.135,0,"Comitan",27,6,2020,0
16.23194,-92.135,0,"Comitan",28,6,2020,0
16.23194,-92.135,0,"Comitan",29,6,2020,0
16.23194,-92.135,0.8,"Comitan",30,6,2020,4.8
16.23194,-92.135,1,"Comitan",1,9,2020,2.2
16.23194,-92.135,1,"Comitan",2,9,2020,1
16.23194,-92.135,1.2,"Comitan",3,9,2020,53.2
16.23194,-92.135,4.4,"Comitan",4,9,2020,101.2
16.23194,-92.135,3.2,"Comitan",5,9,2020,3.2
16.23194,-92.135,12.2,"Comitan",6,9,2020,274.2
16.23194,-92.135,13.8,"Comitan",7,9,2020,213.8
16.23194,-92.135,14.6,"Comitan",8,9,2020,439.8
16.23194,-92.135,12.2,"Comitan",9,9,2020,12.2
16.23194,-92.135,5.8,"Comitan",10,9,2020,5.8
16.23194,-92.135,0.2,"Comitan",11,9,2020,0.2
16.23194,-92.135,18.6,"Comitan",12,9,2020,668.6
16.23194,-92.135,24,"Comitan",13,9,2020,561.6
16.23194,-92.135,26.2,"Comitan",14,9,2020,1585.8
16.23194,-92.135,28.8,"Comitan",15,9,2020,1858
16.23194,-92.135,23.4,"Comitan",16,9,2020,23.4
16.23194,-92.135,1.6,"Comitan",17,9,2020,71.2
16.23194,-92.135,3,"Comitan",18,9,2020,754.6
16.23194,-92.135,3,"Comitan",19,9,2020,3
16.23194,-92.135,0.6,"Comitan",20,9,2020,0.6
16.23194,-92.135,0,"Comitan",21,9,2020,0
16.23194,-92.135,0,"Comitan",22,9,2020,0
16.23194,-92.135,0,"Comitan",23,9,2020,0
16.23194,-92.135,4.4,"Comitan",24,9,2020,26.8
16.23194,-92.135,11.4,"Comitan",25,9,2020,1249
16.23194,-92.135,22.2,"Comitan",26,9,2020,4324.6
16.23194,-92.135,14.4,"Comitan",27,9,2020,14.4
16.23194,-92.135,15.6,"Comitan",28,9,2020,452.4
16.23194,-92.135,6.2,"Comitan",29,9,2020,6.2
16.23194,-92.135,3.6,"Comitan",30,9,2020,636.4
16.23194,-92.135,0.8,"Comitan",1,7,2020,0.8
16.23194,-92.135,0,"Comitan",2,7,2020,0
16.23194,-92.135,0,"Comitan",3,7,2020,0
16.23194,-92.135,0,"Comitan",4,7,2020,0
16.23194,-92.135,1.2,"Comitan",5,7,2020,16
16.23194,-92.135,1.2,"Comitan",6,7,2020,1.2
16.23194,-92.135,0,"Comitan",7,7,2020,0
16.23194,-92.135,0,"Comitan",8,7,2020,0
16.23194,-92.135,0,"Comitan",9,7,2020,0
16.23194,-92.135,2.6,"Comitan",10,7,2020,188.6
16.23194,-92.135,6.4,"Comitan",11,7,2020,357.2
16.23194,-92.135,5,"Comitan",12,7,2020,5
16.23194,-92.135,0,"Comitan",13,7,2020,0
16.23194,-92.135,0,"Comitan",14,7,2020,0
16.23194,-92.135,3.4,"Comitan",15,7,2020,41.4
16.23194,-92.135,3.4,"Comitan",16,7,2020,3.4
16.23194,-92.135,2,"Comitan",17,7,2020,2
16.23194,-92.135,0,"Comitan",18,7,2020,0
16.23194,-92.135,1.4,"Comitan",19,7,2020,37.4
16.23194,-92.135,5.4,"Comitan",20,7,2020,178.6
16.23194,-92.135,6.8,"Comitan",21,7,2020,1128.4
16.23194,-92.135,8.4,"Comitan",22,7,2020,1029.2
16.23194,-92.135,3,"Comitan",23,7,2020,3
16.23194,-92.135,2,"Comitan",24,7,2020,2
16.23194,-92.135,8.2,"Comitan",25,7,2020,12.6
16.23194,-92.135,8.4,"Comitan",26,7,2020,402
16.23194,-92.135,7,"Comitan",27,7,2020,1589.4
16.23194,-92.135,3.2,"Comitan",28,7,2020,3.2
16.23194,-92.135,0.8,"Comitan",29,7,2020,38.4
16.23194,-92.135,0.8,"Comitan",30,7,2020,0.8
16.23194,-92.135,0,"Comitan",31,7,2020,0
16.23194,-92.135,0,"Comitan",1,8,2020,0
16.23194,-92.135,0,"Comitan",2,8,2020,0
16.23194,-92.135,0,"Comitan",3,8,2020,0
16.23194,-92.135,1.8,"Comitan",4,8,2020,45.4
16.23194,-92.135,2.4,"Comitan",5,8,2020,122.4
16.23194,-92.135,1.6,"Comitan",6,8,2020,69.2
16.23194,-92.135,3.8,"Comitan",7,8,2020,443.4
16.23194,-92.135,7.4,"Comitan",8,8,2020,480.2
16.23194,-92.135,7,"Comitan",9,8,2020,7
16.23194,-92.135,5.6,"Comitan",10,8,2020,64.4
16.23194,-92.135,7.2,"Comitan",11,8,2020,918
16.23194,-92.135,6.8,"Comitan",12,8,2020,6.8
16.23194,-92.135,0,"Comitan",13,8,2020,0
16.23194,-92.135,0,"Comitan",14,8,2020,0
16.23194,-92.135,0,"Comitan",15,8,2020,0
16.23194,-92.135,0,"Comitan",16,8,2020,0
16.23194,-92.135,0,"Comitan",17,8,2020,0
16.23194,-92.135,0.2,"Comitan",18,8,2020,0.2
16.23194,-92.135,0.4,"Comitan",19,8,2020,19.2
16.23194,-92.135,4.4,"Comitan",20,8,2020,133.6
16.23194,-92.135,5.8,"Comitan",21,8,2020,245.4
16.23194,-92.135,72,"Comitan",22,8,2020,18876.8
16.23194,-92.135,68.8,"Comitan",23,8,2020,68.8
16.23194,-92.135,16,"Comitan",24,8,2020,16
16.23194,-92.135,3.8,"Comitan",25,8,2020,162.2
16.23194,-92.135,6.6,"Comitan",26,8,2020,487.8
16.23194,-92.135,5.2,"Comitan",27,8,2020,924
16.23194,-92.135,7.8,"Comitan",28,8,2020,493
16.23194,-92.135,3.2,"Comitan",29,8,2020,3.2
16.23194,-92.135,1.2,"Comitan",30,8,2020,253.2
16.23194,-92.135,0.8,"Comitan",31,8,2020,0.8
16.23194,-92.135,1.6,"Comitan",1,10,2020,194.8
16.23194,-92.135,12.8,"Comitan",2,10,2020,889.2
16.23194,-92.135,15,"Comitan",3,10,2020,2317
16.23194,-92.135,7.6,"Comitan",4,10,2020,124.8
16.23194,-92.135,0.4,"Comitan",5,10,2020,0.4
16.23194,-92.135,0,"Comitan",6,10,2020,0
16.23194,-92.135,0,"Comitan",7,10,2020,0
16.23194,-92.135,5.2,"Comitan",8,10,2020,53.6
16.23194,-92.135,9,"Comitan",9,10,2020,1195.8
16.23194,-92.135,3.6,"Comitan",10,10,2020,3.6
16.23194,-92.135,1,"Comitan",11,10,2020,85.8
16.23194,-92.135,1,"Comitan",12,10,2020,1
16.23194,-92.135,0,"Comitan",13,10,2020,0
16.23194,-92.135,3,"Comitan",14,10,2020,44.2
16.23194,-92.135,6.6,"Comitan",15,10,2020,45.4
16.23194,-92.135,5,"Comitan",16,10,2020,319
16.23194,-92.135,7,"Comitan",17,10,2020,34.2
16.23194,-92.135,0.2,"Comitan",18,10,2020,0.2
16.23194,-92.135,0.2,"Comitan",19,10,2020,0.2
16.23194,-92.135,5,"Comitan",20,10,2020,932.6
16.23194,-92.135,5,"Comitan",21,10,2020,5
16.23194,-92.135,0.6,"Comitan",22,10,2020,2.2
16.23194,-92.135,0.4,"Comitan",23,10,2020,0.4
16.23194,-92.135,4.2,"Comitan",24,10,2020,265.8
16.23194,-92.135,4.8,"Comitan",25,10,2020,23.2
16.23194,-92.135,0.6,"Comitan",26,10,2020,0.6
16.23194,-92.135,0,"Comitan",27,10,2020,0
16.23194,-92.135,6,"Comitan",28,10,2020,10.8
16.23194,-92.135,6.8,"Comitan",29,10,2020,370.4
16.23194,-92.135,4.8,"Comitan",30,10,2020,58
16.23194,-92.135,7,"Comitan",31,10,2020,106.2
16.72444,-92.63694,0,"scdlc",1,6,2020,0
16.72444,-92.63694,0,"scdlc",2,6,2020,0
16.72444,-92.63694,0,"scdlc",3,6,2020,0
16.72444,-92.63694,0,"scdlc",4,6,2020,0
16.72444,-92.63694,0,"scdlc",5,6,2020,0
16.72444,-92.63694,0,"scdlc",6,6,2020,0
16.72444,-92.63694,0,"scdlc",7,6,2020,0
16.72444,-92.63694,0,"scdlc",8,6,2020,0
16.72444,-92.63694,0,"scdlc",9,6,2020,0
16.72444,-92.63694,0,"scdlc",10,6,2020,0
16.72444,-92.63694,0,"scdlc",11,6,2020,0
16.72444,-92.63694,0,"scdlc",12,6,2020,0
16.72444,-92.63694,0,"scdlc",13,6,2020,0
16.72444,-92.63694,0,"scdlc",14,6,2020,0
16.72444,-92.63694,0,"scdlc",15,6,2020,0
16.72444,-92.63694,0,"scdlc",16,6,2020,0
16.72444,-92.63694,0,"scdlc",17,6,2020,0
16.72444,-92.63694,0,"scdlc",18,6,2020,0
16.72444,-92.63694,0,"scdlc",19,6,2020,0
16.72444,-92.63694,0,"scdlc",20,6,2020,0
16.72444,-92.63694,0,"scdlc",21,6,2020,0
16.72444,-92.63694,0,"scdlc",22,6,2020,0
16.72444,-92.63694,0,"scdlc",23,6,2020,0
16.72444,-92.63694,0,"scdlc",24,6,2020,0
16.72444,-92.63694,0,"scdlc",25,6,2020,0
16.72444,-92.63694,0,"scdlc",26,6,2020,0
16.72444,-92.63694,0,"scdlc",27,6,2020,0
16.72444,-92.63694,0,"scdlc",28,6,2020,0
16.72444,-92.63694,0,"scdlc",29,6,2020,0
16.72444,-92.63694,0,"scdlc",30,6,2020,0
16.72444,-92.63694,0,"scdlc",1,9,2020,0
16.72444,-92.63694,0,"scdlc",2,9,2020,0
16.72444,-92.63694,0,"scdlc",3,9,2020,0
16.72444,-92.63694,0,"scdlc",4,9,2020,0
16.72444,-92.63694,0,"scdlc",5,9,2020,0
16.72444,-92.63694,0,"scdlc",6,9,2020,0
16.72444,-92.63694,0,"scdlc",7,9,2020,0
16.72444,-92.63694,0,"scdlc",8,9,2020,0
16.72444,-92.63694,0,"scdlc",9,9,2020,0
16.72444,-92.63694,0,"scdlc",10,9,2020,0
16.72444,-92.63694,0,"scdlc",11,9,2020,0
16.72444,-92.63694,0,"scdlc",12,9,2020,0
16.72444,-92.63694,0,"scdlc",13,9,2020,0
16.72444,-92.63694,0,"scdlc",14,9,2020,0
16.72444,-92.63694,0,"scdlc",15,9,2020,0
16.72444,-92.63694,0,"scdlc",16,9,2020,0
16.72444,-92.63694,0,"scdlc",17,9,2020,0
16.72444,-92.63694,0,"scdlc",18,9,2020,0
16.72444,-92.63694,0,"scdlc",19,9,2020,0
16.72444,-92.63694,0,"scdlc",20,9,2020,0
16.72444,-92.63694,0,"scdlc",21,9,2020,0
16.72444,-92.63694,0,"scdlc",22,9,2020,0
16.72444,-92.63694,0,"scdlc",23,9,2020,0
16.72444,-92.63694,0,"scdlc",24,9,2020,0
16.72444,-92.63694,0,"scdlc",25,9,2020,0
16.72444,-92.63694,0,"scdlc",26,9,2020,0
16.72444,-92.63694,0,"scdlc",27,9,2020,0
16.72444,-92.63694,0,"scdlc",28,9,2020,0
16.72444,-92.63694,0,"scdlc",29,9,2020,0
16.23194,-93.90444,0,"scdlc",30,9,2020,0
16.72444,-92.63694,0,"scdlc",1,7,2020,0
16.72444,-92.63694,0,"scdlc",2,7,2020,0
16.72444,-92.63694,0,"scdlc",3,7,2020,0
16.72444,-92.63694,0,"scdlc",4,7,2020,0
16.72444,-92.63694,0,"scdlc",5,7,2020,0
16.72444,-92.63694,0,"scdlc",6,7,2020,0
16.72444,-92.63694,0,"scdlc",7,7,2020,0
16.72444,-92.63694,0,"scdlc",8,7,2020,0
16.72444,-92.63694,0,"scdlc",9,7,2020,0
16.72444,-92.63694,0,"scdlc",10,7,2020,0
16.72444,-92.63694,0,"scdlc",11,7,2020,0
16.72444,-92.63694,0,"scdlc",12,7,2020,0
16.72444,-92.63694,0,"scdlc",13,7,2020,0
16.72444,-92.63694,0,"scdlc",14,7,2020,0
16.72444,-92.63694,0,"scdlc",15,7,2020,0
16.72444,-92.63694,0,"scdlc",16,7,2020,0
16.72444,-92.63694,0,"scdlc",17,7,2020,0
16.72444,-92.63694,0,"scdlc",18,7,2020,0
16.72444,-92.63694,0,"scdlc",19,7,2020,0
16.72444,-92.63694,0,"scdlc",20,7,2020,0
16.72444,-92.63694,0,"scdlc",21,7,2020,0
16.72444,-92.63694,0,"scdlc",22,7,2020,0
16.72444,-92.63694,0,"scdlc",23,7,2020,0
16.72444,-92.63694,0,"scdlc",24,7,2020,0
16.72444,-92.63694,0,"scdlc",25,7,2020,0
16.72444,-92.63694,0,"scdlc",26,7,2020,0
16.72444,-92.63694,0,"scdlc",27,7,2020,0
16.72444,-92.63694,0,"scdlc",28,7,2020,0
16.72444,-92.63694,0,"scdlc",29,7,2020,0
16.72444,-92.63694,0,"scdlc",30,7,2020,0
16.72444,-92.63694,0,"scdlc",31,7,2020,0
16.72444,-92.63694,0,"scdlc",1,8,2020,0
16.72444,-92.63694,0,"scdlc",2,8,2020,0
16.72444,-92.63694,0,"scdlc",3,8,2020,0
16.72444,-92.63694,0,"scdlc",4,8,2020,0
16.72444,-92.63694,0,"scdlc",5,8,2020,0
16.72444,-92.63694,0,"scdlc",6,8,2020,0
16.72444,-92.63694,0,"scdlc",7,8,2020,0
16.72444,-92.63694,0,"scdlc",8,8,2020,0
16.72444,-92.63694,0,"scdlc",9,8,2020,0
16.72444,-92.63694,0,"scdlc",10,8,2020,0
16.72444,-92.63694,0,"scdlc",11,8,2020,0
16.72444,-92.63694,0,"scdlc",12,8,2020,0
16.72444,-92.63694,0,"scdlc",13,8,2020,0
16.72444,-92.63694,0,"scdlc",14,8,2020,0
16.72444,-92.63694,0,"scdlc",15,8,2020,0
16.72444,-92.63694,0,"scdlc",16,8,2020,0
16.72444,-92.63694,0,"scdlc",17,8,2020,0
16.72444,-92.63694,0,"scdlc",18,8,2020,0
16.72444,-92.63694,0,"scdlc",19,8,2020,0
16.72444,-92.63694,0,"scdlc",20,8,2020,0
16.72444,-92.63694,0,"scdlc",21,8,2020,0
16.72444,-92.63694,0,"scdlc",22,8,2020,0
16.72444,-92.63694,0,"scdlc",23,8,2020,0
16.72444,-92.63694,0,"scdlc",24,8,2020,0
16.72444,-92.63694,0,"scdlc",25,8,2020,0
16.72444,-92.63694,0,"scdlc",26,8,2020,0
16.72444,-92.63694,0,"scdlc",27,8,2020,0
16.72444,-92.63694,0,"scdlc",28,8,2020,0
16.72444,-92.63694,0,"scdlc",29,8,2020,0
16.72444,-92.63694,0,"scdlc",30,8,2020,0
16.72444,-92.63694,0,"scdlc",31,8,2020,0
16.72444,-92.63694,0,"scdlc",1,10,2020,0
16.72444,-92.63694,0,"scdlc",2,10,2020,0
16.72444,-92.63694,0,"scdlc",3,10,2020,0
16.72444,-92.63694,0,"scdlc",4,10,2020,0
16.72444,-92.63694,0,"scdlc",5,10,2020,0
16.72444,-92.63694,0,"scdlc",6,10,2020,0
16.72444,-92.63694,0,"scdlc",7,10,2020,0
16.72444,-92.63694,0,"scdlc",8,10,2020,0
16.72444,-92.63694,0,"scdlc",9,10,2020,0
16.72444,-92.63694,0,"scdlc",10,10,2020,0
16.72444,-92.63694,0,"scdlc",11,10,2020,0
16.72444,-92.63694,0,"scdlc",12,10,2020,0
16.72444,-92.63694,0,"scdlc",13,10,2020,0
16.72444,-92.63694,0,"scdlc",14,10,2020,0
16.72444,-92.63694,0,"scdlc",15,10,2020,0
16.72444,-92.63694,0,"scdlc",16,10,2020,0
16.72444,-92.63694,0,"scdlc",17,10,2020,0
16.72444,-92.63694,0,"scdlc",18,10,2020,0
16.72444,-92.63694,0,"scdlc",19,10,2020,0
16.72444,-92.63694,0,"scdlc",20,10,2020,0
16.72444,-92.63694,0,"scdlc",21,10,2020,0
16.72444,-92.63694,0,"scdlc",22,10,2020,0
16.72444,-92.63694,0,"scdlc",23,10,2020,0
16.72444,-92.63694,0,"scdlc",24,10,2020,0
16.72444,-92.63694,0,"scdlc",25,10,2020,0
16.72444,-92.63694,0,"scdlc",26,10,2020,0
16.72444,-92.63694,0,"scdlc",27,10,2020,0
16.72444,-92.63694,0,"scdlc",28,10,2020,0
16.72444,-92.63694,0,"scdlc",29,10,2020,0
16.72444,-92.63694,0,"scdlc",30,10,2020,0
16.72444,-92.63694,0,"scdlc",31,10,2020,0
14.88694,-92.29638,19.4,"Tapachula",1,6,2020,19.4
14.88694,-92.29638,27.8,"Tapachula",2,6,2020,347.4
14.88694,-92.29638,94.4,"Tapachula",3,6,2020,4547.8
14.88694,-92.29638,94.6,"Tapachula",4,6,2020,1700.2
14.88694,-92.29638,67,"Tapachula",5,6,2020,2229.6
14.88694,-92.29638,57.6,"Tapachula",6,6,2020,757.2
14.88694,-92.29638,3.4,"Tapachula",7,6,2020,3.4
14.88694,-92.29638,0,"Tapachula",8,6,2020,0
14.88694,-92.29638,0,"Tapachula",9,6,2020,0
14.88694,-92.29638,1.2,"Tapachula",10,6,2020,1.2
14.88694,-92.29638,1.4,"Tapachula",11,6,2020,7.4
14.88694,-92.29638,2.6,"Tapachula",12,6,2020,13.4
14.88694,-92.29638,1.8,"Tapachula",13,6,2020,15.4
14.88694,-92.29638,1.6,"Tapachula",14,6,2020,9
14.88694,-92.29638,1.6,"Tapachula",15,6,2020,10
14.88694,-92.29638,17.2,"Tapachula",16,6,2020,17.2
